building,i_id,index_right0,index_right1,index_right2,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,rfid_c,rfid,avgspeed,time,junction,bridge,access,ref,width,area,EV1_mi,EV1_ma,EV1_me,EV1_fr,edges_distance,u,v,key,edge_fid,i_type_EV1,i_EV1
apartments,28,11336236797,372475020,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,67.555,6766,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,41.4485830587631,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1167,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,60.95163790035938,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1168,4928030436,412942384,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,221.666,3264,107,50.0,0.004,None,None,None,None,None,None,,0.0,,0.0,59.42107308016944,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1169,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,62.826845780408505,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1170,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,61.02587819919281,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1172,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,60.78201780752823,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1174,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,83.35501868343223,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1175,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,103.19254079000461,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1176,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,84.48331113989899,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1177,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,59.73108491108583,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1178,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,82.86800261334298,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1214,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,81.80297122200481,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1255,4928058976,210330115,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,48.607,3270,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,109.19374774628133,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1256,3719788164,4928058976,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,27.001,2359,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,91.22846005326983,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1257,4928058976,210330115,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,48.607,3270,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,93.31646590039205,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,1258,4928058976,210330115,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,48.607,3270,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,66.4804187782942,1149635257,1502706294,0,1149635257_1502706294,flooded,1
industrial,1977,210330108,1575325562,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,73.421,96,107,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,57.66285248869221,1149635257,1502706294,0,1149635257_1502706294,flooded,1
apartments,2318,1575325576,1575325575,0,143955381,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,40.559,773,139,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,68.02358859514639,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2326,3719788164,4928058976,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,27.001,2359,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,93.80667329472897,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2331,4928058964,4928058965,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,22.614,3266,107,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,86.932067210409,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2333,4928058964,4928058965,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,22.614,3266,107,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,70.80563522588626,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2334,210330115,4928058964,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,102.283,101,107,50.0,0.002,None,None,None,None,None,None,,0.0,,0.0,92.74317091261656,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2335,4928058964,4928058965,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,22.614,3266,107,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,101.61571252899097,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2336,4928058964,4928058965,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,22.614,3266,107,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,80.43596646928586,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2369,4928058965,386860033,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,15.682,3267,107,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,100.82851697786967,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2372,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,104.78483464124727,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2373,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,102.24701980497527,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2375,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,61.52033769818927,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2608,4928058976,210330115,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,48.607,3270,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,101.26985074891664,1149635257,1502706294,0,1149635257_1502706294,flooded,1
house,2609,372475020,3719788163,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,44.647,406,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,61.572125041812654,1149635257,1502706294,0,1149635257_1502706294,flooded,1
apartments,28,11336236797,372475020,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,67.555,6766,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,41.4485830587631,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1167,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,60.95163790035938,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1168,4928030436,412942384,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,221.666,3264,107,50.0,0.004,None,None,None,None,None,None,,0.0,,0.0,59.42107308016944,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1169,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,62.826845780408505,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1170,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,61.02587819919281,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1172,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,60.78201780752823,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1174,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,83.35501868343223,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1176,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,84.48331113989899,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1177,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,59.73108491108583,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1178,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,82.86800261334298,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1214,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,81.80297122200481,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1256,3719788164,4928058976,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,27.001,2359,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,91.22846005326983,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1257,4928058976,210330115,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,48.607,3270,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,93.31646590039205,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,1258,4928058976,210330115,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,48.607,3270,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,66.4804187782942,1575325577,1575325616,0,1575325577_1575325616,flooded,1
industrial,1977,210330108,1575325562,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,73.421,96,107,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,57.66285248869221,1575325577,1575325616,0,1575325577_1575325616,flooded,1
apartments,2318,1575325576,1575325575,0,143955381,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,40.559,773,139,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,68.02358859514639,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,2326,3719788164,4928058976,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,27.001,2359,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,93.80667329472897,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,2331,4928058964,4928058965,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,22.614,3266,107,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,86.932067210409,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,2333,4928058964,4928058965,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,22.614,3266,107,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,70.80563522588626,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,2334,210330115,4928058964,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,102.283,101,107,50.0,0.002,None,None,None,None,None,None,,0.0,,0.0,92.74317091261656,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,2336,4928058964,4928058965,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,22.614,3266,107,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,80.43596646928586,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,2375,9997860723,9997860724,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,167.505,5707,107,50.0,0.003,None,None,None,None,None,None,,0.0,,0.0,61.52033769818927,1575325577,1575325616,0,1575325577_1575325616,flooded,1
house,2609,372475020,3719788163,0,606372019,True,None,বীর উত্তম এ. কে. খন্দকার সড়ক,primary,None,False,44.647,406,107,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,61.572125041812654,1575325577,1575325616,0,1575325577_1575325616,flooded,1
apartments,30,3341473300,3341501571,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,26.149,1699,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,75.62738424829605,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,119,3341471690,6122077940,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,20.16,1693,839,40.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,36.7538081966273,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,120,3341471688,3341471690,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,16.912,1692,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,120,3341471687,3341471688,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,18.313,1691,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,121,8778523988,3341473299,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,24.747,5198,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,38.503503612097084,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,122,3341473297,8778523988,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,24.508,1697,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,35.02576943722017,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,123,3341473299,3341473300,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,40.162,1698,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,37.8990669957061,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,124,8778523988,3341473299,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,24.747,5198,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,76.69863178959396,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,126,3341473299,3341473300,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,40.162,1698,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,81.64582875863064,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,409,3341473300,3341501571,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,26.149,1699,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,35.08301158597704,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,718,3341473303,3341473304,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,13.665,1702,718,40.0,0.0,None,None,None,None,None,None,,0.0,,0.0,25.888042265619248,2320163251,3341512594,0,2320163251_3341512594,flooded,1
apartments,30,3341473300,3341501571,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,26.149,1699,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,75.62738424829605,3341473316,6782510037,0,3341473316_6782510037,flooded,1
apartments,119,3341471690,6122077940,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,20.16,1693,839,40.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,36.7538081966273,3341473316,6782510037,0,3341473316_6782510037,flooded,1
apartments,120,3341471688,3341471690,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,16.912,1692,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,3341473316,6782510037,0,3341473316_6782510037,flooded,1
apartments,120,3341471687,3341471688,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,18.313,1691,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,3341473316,6782510037,0,3341473316_6782510037,flooded,1
apartments,121,8778523988,3341473299,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,24.747,5198,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,38.503503612097084,3341473316,6782510037,0,3341473316_6782510037,flooded,1
apartments,122,3341473297,8778523988,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,24.508,1697,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,35.02576943722017,3341473316,6782510037,0,3341473316_6782510037,flooded,1
apartments,123,3341473299,3341473300,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,40.162,1698,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,37.8990669957061,3341473316,6782510037,0,3341473316_6782510037,flooded,1
apartments,124,8778523988,3341473299,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,24.747,5198,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,76.69863178959396,3341473316,6782510037,0,3341473316_6782510037,flooded,1
apartments,126,3341473299,3341473300,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,40.162,1698,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,81.64582875863064,3341473316,6782510037,0,3341473316_6782510037,flooded,1
apartments,409,3341473300,3341501571,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,26.149,1699,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,35.08301158597704,3341473316,6782510037,0,3341473316_6782510037,flooded,1
apartments,718,3341473303,3341473304,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,13.665,1702,718,40.0,0.0,None,None,None,None,None,None,,0.0,,0.0,25.888042265619248,3341473316,6782510037,0,3341473316_6782510037,flooded,1
house,37,5950697916,5950696470,0,630145506,True,2,U-Loop,primary,40,False,12.809,3814,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,77.28898205664565,3663126491,5950730201,0,3663126491_5950730201,flooded,1
house,39,5950697916,5950696470,0,630145506,True,2,U-Loop,primary,40,False,12.809,3814,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,67.61316058160206,3663126491,5950730201,0,3663126491_5950730201,flooded,1
house,40,5950697914,5950697916,0,630145506,True,2,U-Loop,primary,40,False,15.753,3812,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,72.57597276308937,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,41,5950697921,5950697918,0,630145506,True,2,U-Loop,primary,40,False,6.623,3819,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,62.39248225326637,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,41,5950697922,5950697921,0,630145506,True,2,U-Loop,primary,40,False,5.759,3820,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,62.39248225326637,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,42,5950697916,5950696470,0,630145506,True,2,U-Loop,primary,40,False,12.809,3814,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,53.20375758760949,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,46,5950697921,5950697918,0,630145506,True,2,U-Loop,primary,40,False,6.623,3819,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,24.066387610933997,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,46,5950697922,5950697921,0,630145506,True,2,U-Loop,primary,40,False,5.759,3820,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,24.066387610933997,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,47,5950697918,5950697920,0,630145506,True,2,U-Loop,primary,40,False,7.211,3816,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,44.48708387221539,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,48,5950697919,5950697915,0,630145506,True,2,U-Loop,primary,40,False,18.926,3817,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,47.308163638084935,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,248,5950697917,5950697922,0,630145506,True,2,U-Loop,primary,40,False,5.277,3815,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,68.07431466365065,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,248,5950697922,5950697921,0,630145506,True,2,U-Loop,primary,40,False,5.759,3820,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,68.07431466365065,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,250,3653698096,5794101552,0,13844837,True,3,ডিআইটি রোড,primary,60,False,55.107,2340,377,60.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,83.6251822895335,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,251,5950697921,5950697918,0,630145506,True,2,U-Loop,primary,40,False,6.623,3819,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,82.72536090621182,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,251,5950697922,5950697921,0,630145506,True,2,U-Loop,primary,40,False,5.759,3820,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,82.72536090621182,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,253,3653698096,5794101552,0,13844837,True,3,ডিআইটি রোড,primary,60,False,55.107,2340,377,60.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,32.68019195696624,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,333,5950697917,5950697922,0,630145506,True,2,U-Loop,primary,40,False,5.277,3815,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,50.67754110895776,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,333,5950697922,5950697921,0,630145506,True,2,U-Loop,primary,40,False,5.759,3820,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,50.67754110895776,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,334,3653698096,5794101552,0,13844837,True,3,ডিআইটি রোড,primary,60,False,55.107,2340,377,60.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,48.34439033053919,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,351,11468909259,5950730212,0,630145506,True,2,U-Loop,primary,40,False,12.995,6874,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,74.36286893548416,3663126491,5950730201,0,3663126491_5950730201,flooded,1
apartments,1426,5950730212,11468909260,0,630145506,True,2,U-Loop,primary,40,False,14.535,3829,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,92.87977415113681,3663126491,5950730201,0,3663126491_5950730201,flooded,1
house,37,5950697916,5950696470,0,630145506,True,2,U-Loop,primary,40,False,12.809,3814,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,77.28898205664565,3663126492,5950696460,0,3663126492_5950696460,flooded,1
house,38,5950697916,5950696470,0,630145506,True,2,U-Loop,primary,40,False,12.809,3814,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,87.93405197553226,3663126492,5950696460,0,3663126492_5950696460,flooded,1
house,39,5950697916,5950696470,0,630145506,True,2,U-Loop,primary,40,False,12.809,3814,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,67.61316058160206,3663126492,5950696460,0,3663126492_5950696460,flooded,1
house,40,5950697914,5950697916,0,630145506,True,2,U-Loop,primary,40,False,15.753,3812,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,72.57597276308937,3663126492,5950696460,0,3663126492_5950696460,flooded,1
apartments,41,5950697921,5950697918,0,630145506,True,2,U-Loop,primary,40,False,6.623,3819,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,62.39248225326637,3663126492,5950696460,0,3663126492_5950696460,flooded,1
apartments,41,5950697922,5950697921,0,630145506,True,2,U-Loop,primary,40,False,5.759,3820,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,62.39248225326637,3663126492,5950696460,0,3663126492_5950696460,flooded,1
apartments,42,5950697916,5950696470,0,630145506,True,2,U-Loop,primary,40,False,12.809,3814,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,53.20375758760949,3663126492,5950696460,0,3663126492_5950696460,flooded,1
apartments,43,5950697919,5950697915,0,630145506,True,2,U-Loop,primary,40,False,18.926,3817,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,93.99437334563011,3663126492,5950696460,0,3663126492_5950696460,flooded,1
apartments,44,5950697918,5950697920,0,630145506,True,2,U-Loop,primary,40,False,7.211,3816,548,40.0,0.0,None,yes,None,None,None,None,1.0,1.0,1.0,1.0,82.35058629886562,3663126492,5950696460,0,3663126492_5950696460,flooded,1
